date,warehouse_id,shift,inbound_units,outbound_units,headcount,labour_hours,cost_per_unit_gbp,total_cost_gbp,throughput_rate
01-07-2024,WH-LEE-01,Twilight,582,575,17,95.8,2.753,1582.98,6
02-07-2024,WH-DON-01,Day,709,692,39,289.6,2.084,1442.13,2.39
02-07-2024,WH-DON-01,Night,787,721,24,185.7,3.107,2240.15,3.88
02-07-2024,WH-DON-01,Twilight,824,832,23,128.9,3.232,2689.02,6.45
02-07-2024,WH-DON-02,Day,577,507,40,305.5,3.151,1597.56,1.66
02-07-2024,WH-DON-02,Night,591,548,29,215.6,2.236,1225.33,2.54
02-07-2024,WH-DON-02,Twilight,597,630,16,88.8,2.41,1518.3,7.09
02-07-2024,WH-LEE-01,Day,365,351,34,257.6,2.57,902.07,1.36
02-07-2024,WH-LEE-01,Night,555,585,30,232.2,2.465,1442.02,2.52
02-07-2024,WH-LEE-01,Twilight,542,610,26,154.7,2.752,1678.72,3.94
03-07-2024,WH-DON-01,Day,748,774,44,327.5,2.666,2063.48,2.36
03-07-2024,WH-DON-01,Night,704,636,17,134.6,3.331,2118.52,4.73
03-07-2024,WH-DON-01,Twilight,762,738,30,174.3,2.306,1701.83,4.23
03-07-2024,WH-DON-02,Day,574,545,29,226,1.929,1051.31,2.41
03-07-2024,WH-DON-02,Night,419,326,25,197.5,2.602,848.25,1.65
03-07-2024,WH-DON-02,Twilight,534,558,22,129.4,3.224,1798.99,4.31
03-07-2024,WH-LEE-01,Day,573,586,46,340.5,3.021,1770.31,1.72
03-07-2024,WH-LEE-01,Night,610,563,27,208.8,3.392,1909.7,2.7
03-07-2024,WH-LEE-01,Twilight,494,415,22,122.8,1.955,811.33,3.38
04-07-2024,WH-DON-01,Day,740,730,35,269.4,2.287,1669.51,2.71
04-07-2024,WH-DON-01,Night,753,718,20,147.8,2.593,1861.77,4.86
04-07-2024,WH-DON-01,Twilight,844,745,23,135.4,3.175,2365.38,5.5
04-07-2024,WH-DON-02,Day,582,562,32,239.4,2.635,1480.87,2.35
04-07-2024,WH-DON-02,Night,661,679,20,157.9,2.49,1690.71,4.3
04-07-2024,WH-DON-02,Twilight,546,501,18,104.8,1.889,946.39,4.78
04-07-2024,WH-LEE-01,Day,594,579,47,371.6,2.571,1488.61,1.56
04-07-2024,WH-LEE-01,Night,600,646,30,238.3,3.178,2052.99,2.71
04-07-2024,WH-LEE-01,Twilight,494,376,21,124.2,2.468,927.97,3.03
05-07-2024,WH-DON-01,Day,728,733,22,167.2,2.085,1528.31,4.38
05-07-2024,WH-DON-01,Night,800,818,20,153.7,2.029,1659.72,5.32
05-07-2024,WH-DON-01,Twilight,738,790,23,136.1,2.955,2334.45,5.8
05-07-2024,WH-DON-02,Day,535,550,34,253,2.607,1433.85,2.17
05-07-2024,WH-DON-02,Night,522,499,29,227.9,2.914,1454.09,2.19
05-07-2024,WH-DON-02,Twilight,557,583,20,112.1,3.326,1939.06,5.2
05-07-2024,WH-LEE-01,Day,530,460,46,352.3,2.797,1286.62,1.31
05-07-2024,WH-LEE-01,Night,524,521,14,107.4,3.274,1705.75,4.85
05-07-2024,WH-LEE-01,Twilight,465,531,25,148.2,3.11,1651.41,3.58
06-07-2024,WH-DON-01,Day,707,599,28,218.4,2.055,1230.95,2.74
06-07-2024,WH-DON-01,Night,817,807,19,148.1,1.946,1570.42,5.45
06-07-2024,WH-DON-02,Day,582,607,27,213.2,1.97,1195.79,2.85
06-07-2024,WH-DON-02,Night,532,523,26,197.9,3.066,1603.52,2.64
06-07-2024,WH-LEE-01,Day,519,472,38,298.3,2.57,1213.04,1.58
06-07-2024,WH-LEE-01,Night,500,520,27,200.1,2.676,1391.52,2.6
08-07-2024,WH-DON-01,Day,692,668,43,320,2.355,1573.14,2.09
08-07-2024,WH-DON-01,Night,774,695,17,128.7,3.071,2134.35,5.4
08-07-2024,WH-DON-01,Twilight,756,732,15,90,2.254,1649.93,8.13
08-07-2024,WH-DON-02,Day,520,562,39,295.8,2.191,1231.34,1.9
08-07-2024,WH-DON-02,Night,571,508,29,219.6,3.091,1570.23,2.31
08-07-2024,WH-DON-02,Twilight,450,431,22,124.4,3.13,1349.03,3.46
08-07-2024,WH-LEE-01,Day,661,572,27,214.1,2.679,1532.39,2.67
08-07-2024,WH-LEE-01,Night,491,439,17,130.5,3.064,1345.1,3.36
08-07-2024,WH-LEE-01,Twilight,523,516,29,161.1,3.386,1747.18,3.2
09-07-2024,WH-DON-01,Day,696,604,42,316.9,2.681,1619.32,1.91
09-07-2024,WH-DON-01,Night,825,821,16,124,3.225,2647.72,6.62
09-07-2024,WH-DON-01,Twilight,632,594,29,165.3,2.876,1708.34,3.59
09-07-2024,WH-DON-02,Day,476,433,43,337.7,3.159,1367.85,1.28
09-07-2024,WH-DON-02,Night,371,362,26,205.3,2.837,1026.99,1.76
09-07-2024,WH-DON-02,Twilight,501,457,18,104.5,3.11,1421.27,4.37
09-07-2024,WH-LEE-01,Day,602,553,27,200.5,2.179,1204.99,2.76
09-07-2024,WH-LEE-01,Night,560,498,20,159.8,2.761,1374.98,3.12
09-07-2024,WH-LEE-01,Twilight,485,460,27,153.7,2.115,972.9,2.99
10-07-2024,WH-DON-01,Day,759,723,26,199.6,2.777,2007.77,3.62
10-07-2024,WH-DON-01,Night,734,746,28,223.9,1.911,1425.61,3.33
10-07-2024,WH-DON-01,Twilight,763,787,18,104.4,2.12,1668.44,7.54
10-07-2024,WH-DON-02,Day,470,391,32,243.1,2.839,1110.05,1.61
10-07-2024,WH-DON-02,Night,577,628,28,215.4,2.219,1393.53,2.92
10-07-2024,WH-DON-02,Twilight,501,518,20,114.6,2.471,1279.98,4.52
10-07-2024,WH-LEE-01,Day,472,440,24,177.9,2.171,955.24,2.47
10-07-2024,WH-LEE-01,Night,556,472,20,153.8,2.909,1373.05,3.07
10-07-2024,WH-LEE-01,Twilight,495,444,28,165.4,2.273,1009.21,2.68
11-07-2024,WH-DON-01,Day,628,598,26,204.1,1.917,1146.37,2.93
11-07-2024,WH-DON-01,Night,683,659,22,164.3,2.09,1377.31,4.01
11-07-2024,WH-DON-01,Twilight,714,711,17,95.1,2.952,2098.87,7.48
11-07-2024,WH-DON-02,Day,577,599,23,176.2,3.279,1964.12,3.4
11-07-2024,WH-DON-02,Night,561,585,22,167.7,2.392,1399.32,3.49
11-07-2024,WH-DON-02,Twilight,592,611,19,106,3.107,1898.38,5.76
11-07-2024,WH-LEE-01,Day,581,596,42,314.1,3.173,1891.11,1.9
11-07-2024,WH-LEE-01,Night,550,462,17,127.4,2.139,988.22,3.63
11-07-2024,WH-LEE-01,Twilight,482,481,26,155.6,3.096,1489.18,3.09
12-07-2024,WH-DON-01,Day,701,574,38,302.2,2.699,1549.23,1.9
12-07-2024,WH-DON-01,Night,639,536,25,193.3,2.519,1350.18,2.77
12-07-2024,WH-DON-01,Twilight,709,673,21,119.3,2.99,2012.27,5.64
12-07-2024,WH-DON-02,Day,500,429,48,363.9,2.222,953.24,1.18
12-07-2024,WH-DON-02,Night,529,441,17,131.6,2.493,1099.41,3.35
12-07-2024,WH-DON-02,Twilight,546,540,22,128.2,3.209,1732.86,4.21
12-07-2024,WH-LEE-01,Day,504,457,29,219.9,2.548,1164.44,2.08
12-07-2024,WH-LEE-01,Night,534,486,19,141.9,2.997,1456.54,3.42
12-07-2024,WH-LEE-01,Twilight,504,527,24,134.9,3.336,1758.07,3.91
13-07-2024,WH-DON-01,Day,743,758,26,193.5,2.432,1843.46,3.92
13-07-2024,WH-DON-01,Night,718,597,29,220.8,3.307,1974.28,2.7
13-07-2024,WH-DON-02,Day,604,580,47,354.2,3.219,1867.02,1.64
13-07-2024,WH-DON-02,Night,561,483,24,184,1.948,940.88,2.62
13-07-2024,WH-LEE-01,Day,576,598,38,285.3,3.16,1889.68,2.1
13-07-2024,WH-LEE-01,Night,485,366,22,171.7,3.088,1130.21,2.13
15-07-2024,WH-DON-01,Day,749,712,31,235.8,2.346,1670.35,3.02
15-07-2024,WH-DON-01,Night,828,822,26,203.6,2.58,2120.76,4.04
15-07-2024,WH-DON-01,Twilight,770,830,17,99.6,2.088,1733.04,8.33
15-07-2024,WH-DON-02,Day,543,505,25,195.1,1.9,959.5,2.59
15-07-2024,WH-DON-02,Night,536,623,18,134.3,3.038,1892.67,4.64
15-07-2024,WH-DON-02,Twilight,601,605,27,157.3,3.286,1988.03,3.85
15-07-2024,WH-LEE-01,Day,424,459,32,250.6,2.207,1013.01,1.83
15-07-2024,WH-LEE-01,Night,512,502,16,121.8,2.273,1141.05,4.12
15-07-2024,WH-LEE-01,Twilight,480,392,27,158.6,2.952,1157.18,2.47
16-07-2024,WH-DON-01,Day,744,750,48,355.8,2.073,1554.75,2.11
16-07-2024,WH-DON-01,Night,731,620,15,114.2,2.219,1375.78,5.43
16-07-2024,WH-DON-01,Twilight,639,709,25,138.5,2.4,1701.6,5.12
16-07-2024,WH-DON-02,Day,590,612,23,181.7,3.344,2046.53,3.37
16-07-2024,WH-DON-02,Night,493,523,19,146,2.076,1085.75,3.58
16-07-2024,WH-DON-02,Twilight,420,401,27,156.7,2.942,1179.74,2.56
16-07-2024,WH-LEE-01,Day,559,594,24,182.9,2.083,1237.3,3.25
16-07-2024,WH-LEE-01,Night,585,487,24,188.5,2.562,1247.69,2.58
16-07-2024,WH-LEE-01,Twilight,496,516,29,162,1.959,1010.84,3.19
17-07-2024,WH-DON-01,Day,743,792,44,325.1,3.004,2379.17,2.44
17-07-2024,WH-DON-01,Night,698,698,16,120.9,2.055,1434.39,5.77
17-07-2024,WH-DON-01,Twilight,853,783,21,118.3,2.279,1784.46,6.62
17-07-2024,WH-DON-02,Day,512,516,24,189.6,2.676,1380.82,2.72
17-07-2024,WH-DON-02,Night,674,652,16,124.5,3.128,2039.46,5.24
17-07-2024,WH-DON-02,Twilight,552,512,30,166.7,1.853,948.74,3.07
17-07-2024,WH-LEE-01,Day,572,556,29,226.1,1.911,1062.52,2.46
17-07-2024,WH-LEE-01,Night,603,593,24,189.3,2.19,1298.67,3.13
17-07-2024,WH-LEE-01,Twilight,571,575,15,83.4,3.296,1895.2,6.89
18-07-2024,WH-DON-01,Day,622,626,34,264.6,2.449,1533.07,2.37
18-07-2024,WH-DON-01,Night,705,751,29,225.2,2.744,2060.74,3.33
18-07-2024,WH-DON-01,Twilight,682,655,17,97.3,2.649,1735.1,6.73
18-07-2024,WH-DON-02,Day,558,512,46,363.2,1.989,1018.37,1.41
18-07-2024,WH-DON-02,Night,593,607,15,117.6,2.431,1475.62,5.16
18-07-2024,WH-DON-02,Twilight,578,537,21,118.2,3.126,1678.66,4.54
18-07-2024,WH-LEE-01,Day,591,608,34,258.2,2.883,1752.86,2.35
18-07-2024,WH-LEE-01,Night,514,521,29,217.3,2.679,1395.76,2.4
18-07-2024,WH-LEE-01,Twilight,554,542,19,110.5,1.935,1048.77,4.9
19-07-2024,WH-DON-01,Day,668,698,25,199.8,1.989,1388.32,3.49
19-07-2024,WH-DON-01,Night,801,767,29,227.5,2.683,2057.86,3.37
19-07-2024,WH-DON-01,Twilight,639,526,14,82.4,1.967,1034.64,6.38
19-07-2024,WH-DON-02,Day,498,582,28,213.2,2.372,1380.5,2.73
19-07-2024,WH-DON-02,Night,520,492,23,175,2.182,1073.54,2.81
19-07-2024,WH-DON-02,Twilight,454,407,21,118.3,2.214,901.1,3.44
19-07-2024,WH-LEE-01,Day,694,704,33,261.4,2.893,2036.67,2.69
19-07-2024,WH-LEE-01,Night,508,419,22,173.8,3.136,1313.98,2.41
19-07-2024,WH-LEE-01,Twilight,557,553,25,143,2.377,1314.48,3.87
20-07-2024,WH-DON-01,Day,754,735,23,179.5,2.453,1802.95,4.09
20-07-2024,WH-DON-01,Night,773,828,15,113.5,1.99,1647.72,7.3
20-07-2024,WH-DON-02,Day,471,527,24,177.4,2.993,1577.31,2.97
20-07-2024,WH-DON-02,Night,478,503,19,143.2,3.071,1544.71,3.51
20-07-2024,WH-LEE-01,Day,519,429,37,288.5,2.608,1118.83,1.49
20-07-2024,WH-LEE-01,Night,513,465,17,126.8,2.428,1129.02,3.67
22-07-2024,WH-DON-01,Day,713,740,40,310.3,2.505,1853.7,2.38
22-07-2024,WH-DON-01,Night,708,612,18,138.2,2.596,1588.75,4.43
22-07-2024,WH-DON-01,Twilight,704,630,25,138,3.371,2123.73,4.57
22-07-2024,WH-DON-02,Day,503,494,25,194.1,2.889,1427.17,2.55
22-07-2024,WH-DON-02,Night,690,720,30,239.8,3.043,2190.96,3
22-07-2024,WH-DON-02,Twilight,593,525,19,109.7,1.951,1024.28,4.79
22-07-2024,WH-LEE-01,Day,556,556,42,310,2.439,1356.08,1.79
22-07-2024,WH-LEE-01,Night,516,453,21,165.5,2.838,1285.61,2.74
22-07-2024,WH-LEE-01,Twilight,510,460,26,145.4,2.886,1327.56,3.16
23-07-2024,WH-DON-01,Day,798,661,47,370.6,3.167,2093.39,1.78
23-07-2024,WH-DON-01,Night,685,642,23,180.6,2.632,1689.74,3.55
23-07-2024,WH-DON-01,Twilight,668,613,22,125.2,2.53,1550.89,4.9
23-07-2024,WH-DON-02,Day,560,532,26,204.2,2.319,1233.71,2.61
23-07-2024,WH-DON-02,Night,522,467,25,199.1,2.132,995.64,2.35
23-07-2024,WH-DON-02,Twilight,513,504,24,133.9,3.079,1551.82,3.76
23-07-2024,WH-LEE-01,Day,665,563,43,322.2,2.454,1381.6,1.75
23-07-2024,WH-LEE-01,Night,569,525,26,205.5,3.081,1617.53,2.55
23-07-2024,WH-LEE-01,Twilight,564,523,23,132.4,3.212,1679.88,3.95
24-07-2024,WH-DON-01,Day,769,665,39,292.4,2.368,1574.72,2.27
24-07-2024,WH-DON-01,Night,782,816,27,198.9,3.327,2714.83,4.1
24-07-2024,WH-DON-01,Twilight,774,733,25,144.3,2.205,1616.27,5.08
24-07-2024,WH-DON-02,Day,561,558,47,365.7,3.323,1854.23,1.53
24-07-2024,WH-DON-02,Night,524,453,26,203,2.443,1106.68,2.23
24-07-2024,WH-DON-02,Twilight,445,511,18,99.4,3.29,1681.19,5.14
24-07-2024,WH-LEE-01,Day,541,603,29,220.2,2.8,1688.4,2.74
24-07-2024,WH-LEE-01,Night,466,521,30,236.6,2.922,1522.36,2.2
24-07-2024,WH-LEE-01,Twilight,472,432,27,157.6,2.033,878.26,2.74
25-07-2024,WH-DON-01,Day,725,682,33,243.4,1.907,1300.57,2.8
25-07-2024,WH-DON-01,Night,684,729,16,123.9,2.846,2074.73,5.88
25-07-2024,WH-DON-01,Twilight,630,611,29,160.4,3.026,1848.89,3.81
25-07-2024,WH-DON-02,Day,567,535,39,311.9,2.373,1269.56,1.72
25-07-2024,WH-DON-02,Night,476,448,25,196.9,1.872,838.66,2.28
25-07-2024,WH-DON-02,Twilight,539,524,15,83.5,2.821,1478.2,6.28
25-07-2024,WH-LEE-01,Day,655,611,48,381,3.03,1851.33,1.6
25-07-2024,WH-LEE-01,Night,542,510,19,143.9,3.274,1669.74,3.54
25-07-2024,WH-LEE-01,Twilight,517,487,26,148.1,3.159,1538.43,3.29
26-07-2024,WH-DON-01,Day,749,794,36,273.9,3.154,2504.28,2.9
26-07-2024,WH-DON-01,Night,620,679,15,119.1,2.797,1899.16,5.7
26-07-2024,WH-DON-01,Twilight,658,729,21,116.9,2.317,1689.09,6.24
26-07-2024,WH-DON-02,Day,485,444,45,354,3.092,1372.85,1.25
26-07-2024,WH-DON-02,Night,514,483,26,193.7,2.58,1246.14,2.49
26-07-2024,WH-DON-02,Twilight,650,566,19,112.7,2.227,1260.48,5.02
26-07-2024,WH-LEE-01,Day,511,559,30,232.3,2.989,1670.85,2.41
26-07-2024,WH-LEE-01,Night,488,471,16,127.4,2.932,1380.97,3.7
26-07-2024,WH-LEE-01,Twilight,465,462,16,88.4,3.387,1564.79,5.23
27-07-2024,WH-DON-01,Day,810,737,38,296.4,2.424,1786.49,2.49
27-07-2024,WH-DON-01,Night,622,639,19,140.9,3.371,2154.07,4.54
27-07-2024,WH-DON-02,Day,529,464,44,332.2,2.249,1043.54,1.4
27-07-2024,WH-DON-02,Night,532,476,18,139.4,2.076,988.18,3.41
27-07-2024,WH-LEE-01,Day,620,591,39,289.9,2.439,1441.45,2.04
27-07-2024,WH-LEE-01,Night,645,557,29,218.1,3.265,1818.61,2.55
29-07-2024,WH-DON-01,Day,803,748,37,275.2,2.219,1659.81,2.72
29-07-2024,WH-DON-01,Night,702,724,17,127.2,2.861,2071.36,5.69
29-07-2024,WH-DON-01,Twilight,638,700,24,142.7,2.689,1882.3,4.91
29-07-2024,WH-DON-02,Day,577,589,24,189.3,2.336,1375.9,3.11
29-07-2024,WH-DON-02,Night,532,564,30,234.8,2.498,1408.87,2.4
29-07-2024,WH-DON-02,Twilight,596,583,21,120.8,2.137,1245.87,4.83
29-07-2024,WH-LEE-01,Day,574,456,33,250.2,2.911,1327.42,1.82
29-07-2024,WH-LEE-01,Night,647,646,19,147.1,3.384,2186.06,4.39
29-07-2024,WH-LEE-01,Twilight,573,502,14,81,2.865,1438.23,6.2
30-07-2024,WH-DON-01,Day,770,614,23,179.7,1.988,1220.63,3.42
30-07-2024,WH-DON-01,Night,785,764,27,210.9,3.137,2396.67,3.62
30-07-2024,WH-DON-01,Twilight,871,777,26,151.2,3.041,2362.86,5.14
30-07-2024,WH-DON-02,Day,649,740,37,285.1,2.743,2029.82,2.6
30-07-2024,WH-DON-02,Night,606,572,16,127.2,2.135,1221.22,4.5
30-07-2024,WH-DON-02,Twilight,599,593,19,108.2,2.598,1540.61,5.48
30-07-2024,WH-LEE-01,Day,453,372,39,304.7,3.124,1162.13,1.22
30-07-2024,WH-LEE-01,Night,551,450,17,132.6,2.881,1296.45,3.39
30-07-2024,WH-LEE-01,Twilight,557,511,16,94.2,2.53,1292.83,5.42
31-07-2024,WH-DON-01,Day,790,761,38,281.9,3.266,2485.43,2.7
31-07-2024,WH-DON-01,Night,745,777,17,126.7,2.845,2210.57,6.13
31-07-2024,WH-DON-01,Twilight,745,748,18,104,3.099,2318.05,7.19
31-07-2024,WH-DON-02,Day,467,435,33,243.3,2.107,916.55,1.79
31-07-2024,WH-DON-02,Night,587,537,26,201.3,2.842,1526.15,2.67
31-07-2024,WH-DON-02,Twilight,487,470,28,157.1,2.459,1155.73,2.99
31-07-2024,WH-LEE-01,Day,458,446,28,210,2.476,1104.3,2.12
31-07-2024,WH-LEE-01,Night,448,479,17,129.1,2.295,1099.31,3.71
31-07-2024,WH-LEE-01,Twilight,545,539,26,148.2,2.41,1298.99,3.64
01-08-2024,WH-DON-01,Day,772,726,23,178.8,2.755,2000.13,4.06
01-08-2024,WH-DON-01,Night,715,687,19,149.2,1.887,1296.37,4.6
01-08-2024,WH-DON-01,Twilight,823,788,24,138.6,2.633,2074.8,5.69
01-08-2024,WH-DON-02,Day,488,469,45,336.3,3.226,1512.99,1.39
01-08-2024,WH-DON-02,Night,493,581,28,208.9,2.626,1525.71,2.78
01-08-2024,WH-DON-02,Twilight,514,519,26,145.4,2.358,1223.8,3.57
01-08-2024,WH-LEE-01,Day,526,566,27,213.4,2.594,1468.2,2.65
01-08-2024,WH-LEE-01,Night,586,498,30,221.2,2.881,1434.74,2.25
01-08-2024,WH-LEE-01,Twilight,479,413,19,111.5,2.21,912.73,3.7
02-08-2024,WH-DON-01,Day,756,718,33,255.6,2.285,1640.63,2.81
02-08-2024,WH-DON-01,Night,718,785,21,157.5,2.609,2048.07,4.98
02-08-2024,WH-DON-01,Twilight,793,811,20,118.4,2.268,1839.35,6.85
02-08-2024,WH-DON-02,Day,351,354,48,370.1,1.95,690.3,0.96
02-08-2024,WH-DON-02,Night,522,558,25,186.2,2.042,1139.44,3
02-08-2024,WH-DON-02,Twilight,459,435,15,86.8,3.36,1461.6,5.01
02-08-2024,WH-LEE-01,Day,596,600,37,281.5,3.243,1945.8,2.13
02-08-2024,WH-LEE-01,Night,428,435,18,136.4,3.25,1413.75,3.19
02-08-2024,WH-LEE-01,Twilight,503,422,14,80.2,2.119,894.22,5.26
03-08-2024,WH-DON-01,Day,705,634,26,191.6,2.123,1345.98,3.31
03-08-2024,WH-DON-01,Night,609,579,14,109.1,2.444,1415.08,5.31
03-08-2024,WH-DON-02,Day,510,518,22,170.1,3.293,1705.77,3.05
03-08-2024,WH-DON-02,Night,487,432,22,170.9,2.441,1054.51,2.53
03-08-2024,WH-LEE-01,Day,506,521,38,291,2.861,1490.58,1.79
03-08-2024,WH-LEE-01,Night,529,539,23,173.1,2.18,1175.02,3.11
05-08-2024,WH-DON-01,Day,823,765,48,358.4,2.057,1573.61,2.13
05-08-2024,WH-DON-01,Night,794,780,23,174,2.591,2020.98,4.48
05-08-2024,WH-DON-01,Twilight,727,683,27,151.2,1.957,1336.63,4.52
05-08-2024,WH-DON-02,Day,484,409,28,222.2,1.883,770.15,1.84
05-08-2024,WH-DON-02,Night,637,601,26,203,2.937,1765.14,2.96
05-08-2024,WH-DON-02,Twilight,522,555,30,169.3,2.972,1649.46,3.28
05-08-2024,WH-LEE-01,Day,582,471,48,378.9,2.993,1409.7,1.24
05-08-2024,WH-LEE-01,Night,437,332,16,117.8,2.08,690.56,2.82
05-08-2024,WH-LEE-01,Twilight,579,474,25,143,2.694,1276.96,3.31
06-08-2024,WH-DON-01,Day,841,899,29,225.3,2.823,2537.88,3.99
06-08-2024,WH-DON-01,Night,797,696,18,142.5,2.773,1930.01,4.88
06-08-2024,WH-DON-01,Twilight,927,932,22,129.1,2.915,2716.78,7.22
06-08-2024,WH-DON-02,Day,567,530,46,351.4,3.289,1743.17,1.51
06-08-2024,WH-DON-02,Night,482,348,24,185.4,2.215,770.82,1.88
06-08-2024,WH-DON-02,Twilight,506,482,17,99.4,1.861,897,4.85
06-08-2024,WH-LEE-01,Day,506,526,44,328.6,2.737,1439.66,1.6
06-08-2024,WH-LEE-01,Night,591,665,30,229.5,1.883,1252.19,2.9
06-08-2024,WH-LEE-01,Twilight,496,477,14,81,3.338,1592.23,5.89
07-08-2024,WH-DON-01,Day,661,674,45,333.8,3.23,2177.02,2.02
07-08-2024,WH-DON-01,Night,829,869,15,118,1.964,1706.72,7.36
07-08-2024,WH-DON-01,Twilight,699,658,25,142.1,3.164,2081.91,4.63
07-08-2024,WH-DON-02,Day,473,425,37,279.1,2.022,859.35,1.52
07-08-2024,WH-DON-02,Night,501,489,18,141.6,3.013,1473.36,3.45
07-08-2024,WH-DON-02,Twilight,619,615,15,83.9,2.672,1643.28,7.33
07-08-2024,WH-LEE-01,Day,486,393,33,243,2.169,852.42,1.62
07-08-2024,WH-LEE-01,Night,531,562,29,214.7,2.594,1457.83,2.62
07-08-2024,WH-LEE-01,Twilight,529,482,30,178.4,2.35,1132.7,2.7
08-08-2024,WH-DON-01,Day,739,780,32,236.6,1.958,1527.24,3.3
08-08-2024,WH-DON-01,Night,750,634,22,175.9,2.595,1645.23,3.6
08-08-2024,WH-DON-01,Twilight,741,705,23,128.7,2.268,1598.94,5.48
08-08-2024,WH-DON-02,Day,541,517,22,163.9,2.607,1347.82,3.15
08-08-2024,WH-DON-02,Night,518,560,14,105.3,2.644,1480.64,5.32
08-08-2024,WH-DON-02,Twilight,533,471,29,170.7,2.772,1305.61,2.76
08-08-2024,WH-LEE-01,Day,540,464,33,256.2,2.517,1167.89,1.81
08-08-2024,WH-LEE-01,Night,543,468,22,172.1,2.271,1062.83,2.72
08-08-2024,WH-LEE-01,Twilight,532,551,25,143,2.236,1232.04,3.85
09-08-2024,WH-DON-01,Day,689,689,37,291.8,2.226,1533.71,2.36
09-08-2024,WH-DON-01,Night,653,646,28,209.4,3.119,2014.87,3.09
09-08-2024,WH-DON-01,Twilight,734,678,17,96.1,2.804,1901.11,7.06
09-08-2024,WH-DON-02,Day,527,552,30,234,2.469,1362.89,2.36
09-08-2024,WH-DON-02,Night,638,550,22,165.1,2.944,1619.2,3.33
09-08-2024,WH-DON-02,Twilight,676,733,18,107.4,2.243,1644.12,6.82
09-08-2024,WH-LEE-01,Day,518,499,32,239.2,2.66,1327.34,2.09
09-08-2024,WH-LEE-01,Night,506,549,21,162.8,2.458,1349.44,3.37
09-08-2024,WH-LEE-01,Twilight,540,468,26,143.7,2.297,1075,3.26
10-08-2024,WH-DON-01,Day,691,763,41,317.1,2.334,1780.84,2.41
10-08-2024,WH-DON-01,Night,813,834,29,231.9,2.215,1847.31,3.6
10-08-2024,WH-DON-02,Day,531,536,48,381.2,1.903,1020.01,1.41
10-08-2024,WH-DON-02,Night,485,440,18,143.9,3.2,1408,3.06
10-08-2024,WH-LEE-01,Day,510,500,47,372.9,3.069,1534.5,1.34
10-08-2024,WH-LEE-01,Night,518,429,20,150.9,3.358,1440.58,2.84
12-08-2024,WH-DON-01,Day,809,794,30,223.5,1.896,1505.42,3.55
12-08-2024,WH-DON-01,Night,676,633,24,183.1,2.758,1745.81,3.46
12-08-2024,WH-DON-01,Twilight,716,662,27,152.2,3.275,2168.05,4.35
12-08-2024,WH-DON-02,Day,612,635,34,261.3,1.895,1203.33,2.43
12-08-2024,WH-DON-02,Night,486,450,27,201.2,2.962,1332.9,2.24
12-08-2024,WH-DON-02,Twilight,620,654,24,142.1,2.343,1532.32,4.6
12-08-2024,WH-LEE-01,Day,493,475,36,274,2.981,1415.97,1.73
12-08-2024,WH-LEE-01,Night,537,470,16,122.2,3.074,1444.78,3.85
12-08-2024,WH-LEE-01,Twilight,362,304,25,146.6,1.952,593.41,2.07
13-08-2024,WH-DON-01,Day,742,717,24,191.9,1.851,1327.17,3.74
13-08-2024,WH-DON-01,Night,808,733,14,110.1,2.864,2099.31,6.66
13-08-2024,WH-DON-01,Twilight,786,653,29,160.1,2.234,1458.8,4.08
13-08-2024,WH-DON-02,Day,481,499,30,238.6,2.147,1071.35,2.09
13-08-2024,WH-DON-02,Night,482,451,17,126.3,3.104,1399.9,3.57
13-08-2024,WH-DON-02,Twilight,473,409,14,78.8,2.71,1108.39,5.19
13-08-2024,WH-LEE-01,Day,518,461,25,193.6,3.358,1548.04,2.38
13-08-2024,WH-LEE-01,Night,428,422,19,148.3,2.234,942.75,2.85
13-08-2024,WH-LEE-01,Twilight,673,708,30,178.8,2.079,1471.93,3.96
14-08-2024,WH-DON-01,Day,773,764,35,263.6,2.631,2010.08,2.9
14-08-2024,WH-DON-01,Night,671,668,19,149.6,3.361,2245.15,4.47
14-08-2024,WH-DON-01,Twilight,720,595,22,128.8,1.941,1154.89,4.62
14-08-2024,WH-DON-02,Day,569,490,36,277.2,2.694,1320.06,1.77
14-08-2024,WH-DON-02,Night,535,469,17,132.8,2.493,1169.22,3.53
14-08-2024,WH-DON-02,Twilight,641,714,27,160.6,3.289,2348.35,4.45
14-08-2024,WH-LEE-01,Day,467,514,32,240,3.341,1717.27,2.14
14-08-2024,WH-LEE-01,Night,532,547,24,179.9,1.98,1083.06,3.04
14-08-2024,WH-LEE-01,Twilight,556,592,16,90.4,2.38,1408.96,6.55
15-08-2024,WH-DON-01,Day,748,796,43,343.4,2.792,2222.43,2.32
15-08-2024,WH-DON-01,Night,781,793,30,238.6,2.266,1796.94,3.32
15-08-2024,WH-DON-01,Twilight,715,726,27,160.3,3.294,2391.44,4.53
15-08-2024,WH-DON-02,Day,489,431,47,371.6,3.242,1397.3,1.16
15-08-2024,WH-DON-02,Night,500,449,18,137.6,2.194,985.11,3.26
15-08-2024,WH-DON-02,Twilight,568,516,14,78.8,2.05,1057.8,6.55
15-08-2024,WH-LEE-01,Day,498,482,37,280.8,2.077,1001.11,1.72
15-08-2024,WH-LEE-01,Night,672,739,20,147.3,3.349,2474.91,5.02
15-08-2024,WH-LEE-01,Twilight,464,438,23,129.4,2.018,883.88,3.38
